ID,Author,Title,Place,Publisher,begin,end,Form,"Link (Trove, Digitised Pamphlet etc.)",Word Count,Place,PlaceNoState,Latitiude,Longitude
507,Unknown,THE WINDSOR TRAGEDY.,"Adelaide, SA",Evening Journal,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/204474975,3413,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
506,Unknown,THE WINDSOR TRAGEDY.,"Sydney, NSW",The Sydney Morning Herald,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/13865940,N/A,"Sydney, NSW",Sydney,-33.87041555,151.2408677
505,Unknown,DEEMING'S LIFE IN CANADA.,"Warragul, VIC",Warragul Guardian and Buln Buln and Narracan Shire Advocate,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/70005756,56,"Warragul, VIC",Warragul,-38.16155607,145.931744
504,Unknown,THE WINDSOR MURDERER.,"Melbourne, VIC",The Argus,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/8408750,N/A,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
503,Unknown,WINDSOR MURDER.,"Brisbane, QLD",The Week,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/182846394,4430,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
502,Unknown,WILLIAMS URGED TO CONFESS.,"Hobart, TAS",The Mercury,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12738855,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
501,Unknown,FURTHER NEWS FROM PERTH.,"Alexandra, VIC","Alexandra and Yea Standard, Gobur, Thornton and Acheron Express",25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/57502434,459,"Alexandra, VIC",Alexandra,-37.19136496,145.7118322
500,Unknown,SWANSTON'S APPROACHING DEPARTURE.,"Perth, WA",The West Australian,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3033628,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
499,Unknown,THE WINDSOR MURDER,"Adelaide, SA",The Advertiser,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/24816889,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
498,Unknown,THE WINDSOR MURDER.,"Hobart, TAS",The Mercury,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12738867,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
497,Unknown,THE WINDSOR TRADEGY.,"Albury, NSW",The Albury Banner and Wodonga Express,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/254487704,1263,"Albury, NSW",Albury,-36.07407728,146.9135071
496,Unknown,[BY TELEGRAM FROM OUR CORRESPONDENT.],"Horsham, VIC",The Horsham Times,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/72722948,3180,"Horsham, VIC",Horsham,-36.70971496,142.2025662
495,Unknown,"[RECEIVED March 24, 9 p.m.]","Adelaide, SA",South Australian Register,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/48217522,218,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
494,Unknown,The Reason Why.,"Rockhampton, QLD",The Daily Northern Argus,25/03/1892,26/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/213404108,895,"Rockhampton, QLD",Rockhampton,-23.38511928,150.5143052
360,Unknown,Execution of Deeming,"Mt Gambier, SA",Border Watch,25/05/1892,26/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/77530840,,"Mt Gambier, SA",Mt Gambier,-37.8284973,140.7799733
359,Unknown,Deeming's Execution,"Queanbeyan, NSW",Queanbeyan Age,25/05/1892,26/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/31166066,,"Queanbeyan, NSW",Queanbeyan,-35.35461616,149.230095
358,Unknown,Deeming's Confession,"Adelaide, SA",The Advertiser,25/05/1892,26/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25328764,,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
610,Unknown,DEEMING AT ROCKHAMPTON.,"Adelaide, SA",Adelaide Observer,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/160728831,674,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
609,Unknown,INQUEST ON EMILY WILLIAMS.,"Melbourne, VIC",Leader,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/197977345,N/A,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
608,Unknown,LATER TELEGRAMS.,"Adelaide, SA",South Australian Chronicle,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/91551005,410,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
607,Unknown,The Windsor Tragedy.,"Maitland, NSW",The Maitland Mercury and Hunter River General Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19008017,N/A,"Maitland, NSW",Maitland,-32.73155209,151.5509751
606,Unknown,THE WINDSOR TRAGEDY.,"Adelaide, SA",Adelaide Observer,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/160728895,3447,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
605,Unknown,The Windsor Tragedy.,"Maitland, NSW",The Maitland Mercury and Hunter River General Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19008086,N/A,"Maitland, NSW",Maitland,-32.73155209,151.5509751
604,Unknown,THE BEVERLEY OUTRAGE.,"Brisbane, QLD",The Queenslander,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19822498,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
603,Unknown,THE WINDSOR MURDER,"Adelaide, SA",South Australian Chronicle,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/91550962,1710,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
602,Unknown,DETECTIVE CAWSEY INTERVIEWED.,"Adelaide, SA",The Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/24816982,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
601,Unknown,The Windsor Murder.,"Brisbane, QLD",The Queenslander,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19822470,3136,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
600,Unknown,WINDSOR MURDERER.,"Beechworth, VIC",Ovens and Murray Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/199731306,913,"Beechworth, VIC",Beechworth,-36.3602044,146.6892227
599,Unknown,THE WINDSOR MURDER. DINHAM VILLA DOOMED.,"Adelaide, SA",The Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/24816984,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
598,Unknown,WILLIAMS IN AFRICA.,"Adelaide, SA",The Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/24816967,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
597,Unknown,DEEMING IN ENGLAND AND ELSEWHERE.,"Adelaide, SA",The Express and Telegraph,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/28326190,1907,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
596,Unknown,(From the Melbourne papers.),"Launceston, TAS",The Tasmanian,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/200294572,677,"Launceston, TAS",Launceston,-41.43860847,147.1365488
595,Unknown,ADELAIDE.,"Maitland, NSW",The Maitland Mercury and Hunter River General Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19007996,N/A,"Maitland, NSW",Maitland,-32.73155209,151.5509751
594,Unknown,AT THE PLAY.,"Melbourne, VIC",The Herald,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/242854427,707,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
593,Unknown,DEEMING'S CAREER IN HULL.,"Melbourne, VIC",The Australasian,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/138625175,1027,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
592,Unknown,WILLIAMS'S JOURNEY TO PERTH.,"Melbourne, VIC",Leader,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/197977342,N/A,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
591,Unknown,FURTHER REVELATIONS.,"Sydney, NSW",Australian Town and Country Journal,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/71235666,270,"Sydney, NSW",Sydney,-33.87041555,151.2408677
590,Unknown,THE WINDSOR MURDER.,"Perth, WA",Western Mail,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/33075014,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
589,Unknown,SECOND EDITION.,"Melbourne, VIC",The Argus,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/8408923,N/A,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
588,Unknown,DEEMING'S WIFE AND FAMILY.,"Adelaide, SA",Adelaide Observer,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/160728838,734,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
587,Unknown,CANADA.,"Hobart, TAS",The Mercury,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12738946,282,"Hobart, TAS",Hobart,-42.88049268,147.3193518
586,Unknown,PRISONER SELF-CONDEMNED.,"Adelaide, SA",Evening Journal,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/204475079,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
585,Unknown,IDENTIFIED AS DEEMING.,"Melbourne, VIC",The Australasian,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/138625167,503,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
584,Unknown,THE WINDSOR MURDER.,"Perth, WA",The West Australian,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3033670,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
583,Unknown,RARON SWANSTON ARRIVES IN PERTH.,"Perth, WA",Western Mail,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/33075029,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
582,Unknown,Williams in Perth.,"Adelaide, SA",South Australian Chronicle,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/9155106,2010,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
581,Unknown,LATEST CABLEGRAMS.,"Maitland, NSW",The Maitland Mercury and Hunter River General Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19007994,N/A,"Maitland, NSW",Maitland,-32.73155209,151.5509751
580,Unknown,THE WINDSOR MURDERER.,"Melbourne, VIC",The Argus,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/8408919,N/A,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
579,Unknown,THE WINDSOR MURDER.,"Melbourne, VIC",The Australasian,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/138625144,2352,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
578,Unknown,LATEST CABLES.,"Hobart, TAS",The Mercury,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12738967,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
577,Unknown,A VISIT TO BENDIGO.,"Brisbane, QLD",The Queenslander,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19822526,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
576,Unknown,CAREER OF FREDERICK. BAYLEY DEEMING.,"Adelaide, SA",Evening Journal,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/204475085,176,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
575,Unknown,CABLEGRAMS.,"Rockhampton, QLD",Morning Bulletin,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/52431689,N/A,"Rockhampton, QLD",Rockhampton,-23.38511928,150.5143052
574,Unknown,THE WINDSOR MURDER.,"Brisbane, QLD",The Brisbane Courier,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3539471,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
573,Unknown,[BY TELEGRAPH.] (FROM OUR CORRESPONDENT.) DEPARTURE OF THE PRISONER FROM PERTH FOR ALBANY.,"Sydney, NSW",The Sydney Morning Herald,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/13860300,N/A,"Sydney, NSW",Sydney,-33.87041555,151.2408677
572,Unknown,THE WINDSOR MURDER.,"Melbourne, VIC",Advocate,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/169278850,2889,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
571,Unknown,MOVEMENTS OF WILLIAMS IN PERTH.,"Brisbane, QLD",The Queenslander,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19822505,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
570,Unknown,Deeming's Life in Canada.,"Melbourne, VIC",Weekly Times,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/220477044,64,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
569,Unknown,PRISONER'S CAREER IN AFRICA.,"Hobart, TAS",The Mercury,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12738984,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
568,Unknown,THE WINDSOR MURDER.,"Hobart, TAS",The Mercury,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12738983,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
567,Unknown,THE PRISONER'S STATEMENTS AT PERTH.,"Melbourne, VIC",Leader,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/197977344,N/A,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
566,Unknown,CABEER OF FREDERICK BAYLEY DEEMING.,"Adelaide, SA",Adelaide Observer,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/160728948,163,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
565,Unknown,LATEST PARTICULARS.,"Mt Gambier, SA",Border Watch,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/77530110,719,"Mt Gambier, SA",Mt Gambier,-37.8284973,140.7799733
564,Unknown,THE VICTORIAN TRAGEDY.,"Sydney, NSW",Australian Town and Country Journal,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/71235839,1085,"Sydney, NSW",Sydney,-33.87041555,151.2408677
563,Unknown,SOUTH AFRICAN CAREER.,"Adelaide, SA",Evening Journal,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/204475086,631,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
562,Unknown,THE WINDSOR MURDER.,"Rockhampton, QLD",The Capricornian,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/66321138,5257,"Rockhampton, QLD",Rockhampton,-23.38511928,150.5143052
561,Unknown,THE WINDSOR TRAGEDY.,"Melbourne, VIC",Leader,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/197977310,1521,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
560,Unknown,CAREER OF FREDERICK BAYLEY DEEMING.,"Adelaide, SA",South Australian Register,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/48218514,198,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
559,Unknown,DEEMING IN ROCKHAMPTON.,"Brisbane, QLD",The Queenslander,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19822513,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
558,Unknown,"""AN AUSTRALIAN SQUATTER.""","Launceston, TAS",The Tasmanian,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/200294650,184,"Launceston, TAS",Launceston,-41.43860847,147.1365488
557,Unknown,DEEMING'S CAREER IN HULL.—THE GOVERNOR OF THE PRISON AT HULL INTERVIEWED.,"Perth, WA",Western Mail,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/33075018,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
556,Unknown,DEEMING IN SOUTH AUSTRALIA. —A PASSENGER FROM POKTADELAIDE TO ST. HELENA IN 1888.,"Perth, WA",Western Mail,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/33075013,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
555,Unknown,OUR LETTER HOME.,"Hobart, TAS",The Mercury,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12738979,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
554,Unknown,CONTENTS.,"Sydney, NSW",The Sydney Mail and New South Wales Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/162179121,610,"Sydney, NSW",Sydney,-33.87041555,151.2408677
553,Unknown,THE ALIASES OF FREDERICK SAYLEY DEEMING.,"Launceston, TAS",Daily Telegraph,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/153211289,211,"Launceston, TAS",Launceston,-41.43860847,147.1365488
552,Unknown,A Synopsis.,"Adelaide, SA",South Australian Chronicle,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/91550940,791,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
551,Unknown,THE WINDSOR MURDER.,"Perth, WA",Western Mail,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/33075073,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
550,Unknown,MISS ROUNSVELLE'S ROMANTIC NARRATIVE.,"Brisbane, QLD",The Queenslander,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19822511,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
549,Unknown,SOUTH AFRICAN CAREER.,"Adelaide, SA",South Australian Register,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/48218513,639,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
548,Unknown,THE WINDSOR TRAGEDY.,"Sydney, NSW",The Sydney Morning Herald,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/13860297,N/A,"Sydney, NSW",Sydney,-33.87041555,151.2408677
547,Unknown,THE WINDSOR AND RAINHILL MURDERS.,"Sydney, NSW",The Sydney Mail and New South Wales Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/162179127,3412,"Sydney, NSW",Sydney,-33.87041555,151.2408677
546,Unknown,THE ALIASES OF FREDERICK BAYLEY DEEMING.,"Launceston, TAS",Launceston Examiner,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/39461000,180,"Launceston, TAS",Launceston,-41.43860847,147.1365488
545,Unknown,THE POLICE MAKE A HAUL.,"Launceston, TAS",Launceston Examiner,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/39460990,420,"Launceston, TAS",Launceston,-41.43860847,147.1365488
544,Unknown,THE CASE IN THE PERTH POLICE COURT.,"Maitland, NSW",The Maitland Mercury and Hunter River General Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19008085,N/A,"Maitland, NSW",Maitland,-32.73155209,151.5509751
543,Unknown,SENSATIONAL DREAM.,"Launceston, TAS",The Tasmanian,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/200294652,7652,"Launceston, TAS",Launceston,-41.43860847,147.1365488
542,Unknown,Ward and Williams the Same.,"Adelaide, SA",South Australian Register,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/91550963,640,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
541,Unknown,LETTER FROM MISS ROUNSEFELL.,"Brisbane, QLD",The Queenslander,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19822496,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
540,Unknown,SWANSTON'S LETTERS TO HIS BRIDE ELECT.,"Brisbane, QLD",The Queenslander,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19822510,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
539,Unknown,A CHRONOLOGICAL RECORD.,"Launceston, TAS",Launceston Examiner,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/39460998,1641,"Launceston, TAS",Launceston,-41.43860847,147.1365488
538,Unknown,THE WINDSOR MURDER.,"Beechworth, VIC",Ovens and Murray Advertiser,26/03/1892,27/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/199731285,1122,"Beechworth, VIC",Beechworth,-36.3602044,146.6892227
