,0,1,2,mappify_suburb,mappify_state,mappify_location_lat,mappify_location_lon,partial ratio
6073,TOORNA,LOCATION,18980211-101-33150385 (11 of 14).txt,TOORA,VIC,-38.67891181,146.32625080000003,80
6075,BOME,LOCATION,18921126-698-162190376 (1 of 5).txt,NOME,QLD,-19.37712019,146.9248368,75
6076,BRAIDWOOD,LOCATION,18820114-289-91292818 (1 of 2).txt,BROADWOOD,WA,-30.78050962,121.44352849999999,89
6078,MUDGEE,LOCATION,18820114-289-91292818 (1 of 2).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
6086,PORTLAND,LOCATION,18720307-13-5860380 (1 of 2).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
6087,MELBOURNO,LOCATION,18720307-13-5860380 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.96908249999998,89
6088,PORTLAND,LOCATION,18720307-13-5860380 (1 of 2).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
6103,WELLINGTON,LOCATION,18960222-698-162824774 (1 of 1).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
6106,ORAUGE,LOCATION,18780202-508-107946387 (1 of 1).txt,GRANGE,SA,-34.90651166,138.50540959999998,67
6110,DURHAM,LOCATION,18750130-319-197935178 (3 of 21).txt,DURAL,NSW,-33.66487088,151.0193343,80
6115,DAYLESFORD,LOCATION,18650301-582-207001519 (1 of 3).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
6121,BRANJEE,LOCATION,18920209-13-8399431 (2 of 4).txt,BAANDEE,WA,-31.535109999999996,117.97881000000001,71
6125,MBLBOUBNE,LOCATION,18930213-30-3045207 (1 of 3).txt,MELBOURNE,VIC,-37.81351305,144.96908249999998,78
6127,MORGAN,LOCATION,18840119-821-160092251 (2 of 3).txt,MOSMAN,NSW,-33.83838848,151.2372248,67
6134,KIANDRA,LOCATION,18980208-53-44205960 (4 of 6).txt,KATANDRA,VIC,-36.23719907,145.5873314,71
6137,AUCKLAND,LOCATION,18980208-53-44205960 (4 of 6).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
6139,ALBURY,LOCATION,18620221-13-5710424 (1 of 1).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6140,HOBART,LOCATION,18910404-621-220472265 (1 of 1).txt,MOZART,NSW,-33.81371456,149.8605201,67
6145,BOUN,LOCATION,18780305-241-94717966 (1 of 4).txt,BONN,VIC,-36.3960094,144.702093,75
6148,GOBRNONG,LOCATION,18911225-135-59207332 (1 of 1).txt,GOORNONG,VIC,-36.62280943,144.51912219999997,88
6150,MURRAY,LOCATION,18911225-135-59207332 (1 of 1).txt,MARRAH,WA,-28.44742207,114.95568359999999,67
6153,HILL,LOCATION,18790204-487-127642440 (1 of 1).txt,HALL,ACT,-35.16911577,149.0723233,75
6157,MELBONRNE,LOCATION,18980114-185-215788158 (2 of 4).txt,MELBOURNE,VIC,-37.81351305,144.96908249999998,89
6158,HOBART,LOCATION,18980114-185-215788158 (2 of 4).txt,MOZART,NSW,-33.81371456,149.8605201,67
6159,NATIMNK,LOCATION,18980114-185-215788158 (2 of 4).txt,NATIMUK,VIC,-36.74604214,141.966897,86
6161,ALBURY,LOCATION,18921213-806-173683406 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6162,ALBURY,LOCATION,18921213-806-173683406 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6168,BAIN,LOCATION,18960208-1086-212347272 (1 of 2).txt,NAIN,SA,-34.45191601,138.8781821,75
6170,CAUTLON,LOCATION,18510507-13-4777730 (2 of 3).txt,CARLTON,VIC,-37.800968,144.973457,71
6172,MOIRA,LOCATION,18880324-698-164362035 (4 of 6).txt,MOINA,TAS,-41.48425942,146.0725191,80
6181,MUDGEE,LOCATION,18841213-52-71021220 (1 of 1).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
6183,TANJIL,LOCATION,18820222-108-61919286 (1 of 2).txt,BUNJIL,WA,-29.66609941,116.2498763,67
6185,WELLINGTON,LOCATION,18690402-966-196725863 (1 of 1).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
6186,WELLINGTON,LOCATION,18690402-966-196725863 (1 of 1).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
6187,CURDIE 'S RIVER,LOCATION,18900208-43-22476673 (1 of 2).txt,CURDIES RIVER,VIC,-38.45176899,142.9544765,85
6188,CUBDEN,LOCATION,18900208-43-22476673 (1 of 2).txt,COBDEN,VIC,-38.31281663,143.0895465,83
6189,CARPCN,LOCATION,18900208-43-22476673 (1 of 2).txt,CARRON,VIC,-36.299533700000005,142.7322551,67
6190,WELLINGTON,LOCATION,18911120-714-148121284 (1 of 1).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
6191,MENINGIE,LOCATION,18931207-1093-208303361 (3 of 3).txt,MENINDEE,NSW,-32.39258314,142.4175402,75
6193,LOME,LOCATION,18810416-1052-208567158 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
6196,KIORA,LOCATION,18661231-13-5782411 (2 of 2).txt,KIOMA,QLD,-28.19692831,149.8305796,80
6198,BLACKWOOD,LOCATION,18661231-13-5782411 (2 of 2).txt,BLACKFORD,SA,-36.85669171,140.0402435,78
6206,LEXTON,LOCATION,18700301-8-18743755 (3 of 3).txt,SEXTON,QLD,-26.07644897,152.5046872,83
6211,MELHONRNE,LOCATION,18800429-558-150416274 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.96908249999998,78
6212,PIEOLA,LOCATION,18800429-558-150416274 (1 of 1).txt,PICOLA,VIC,-36.01547668,145.1093608,83
6215,BALLARAT,LOCATION,18990113-225-73044050 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
6219,MUICHISON,LOCATION,18940302-1128-211774829 (1 of 4).txt,MURCHISON,VIC,-36.61840681,145.15558430000002,89
6220,GLENROWAN,LOCATION,18650114-460-138037399 (1 of 4).txt,GLENLOGAN,QLD,-27.83160115,152.9941332,78
6222,PORTLAND,LOCATION,18790401-567-226052786 (1 of 1).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
6223,BALLARAT,LOCATION,18790401-567-226052786 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
6230,KALGAN,LOCATION,18840204-275-78848622 (1 of 1).txt,KALGUP,WA,-33.726027,115.37631100000002,67
6231,MEGITUP,LOCATION,18840204-275-78848622 (1 of 1).txt,MAGITUP,WA,-34.10642267,118.2138013,86
6239,EUROPE,LOCATION,18960115-185-203769064 (1 of 3).txt,EUROKA,NSW,-31.07562809,152.8126709,67
6246,ALBURY,LOCATION,18971204-621-221139844 (2 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6249,NEWCASTLE,LOCATION,18750119-8-18791257 (1 of 4).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
6257,NANKIN,LOCATION,18840105-289-93148281 (1 of 2).txt,DANGIN,WA,-32.04126279,117.3315277,67
6258,KOSEDALE,LOCATION,18840105-289-93148281 (1 of 2).txt,ROSEDALE,SA,-34.58662133,138.8281905,88
6259,BULLAROOK,LOCATION,18690311-185-112883949 (2 of 3).txt,TALLAROOK,VIC,-37.09850405,145.08899430000002,78
6260,NUBIA,LOCATION,18720210-1605-258898598 (1 of 1).txt,NUBBA,NSW,-34.49100573,148.24639,80
6266,CANADA,LOCATION,18960210-185-203770353 (1 of 2).txt,CANAGA,QLD,-26.68844382,150.95352319999998,83
6268,MORIALTA,LOCATION,18840212-508-109873846 (1 of 1).txt,MORIARTY,TAS,-41.22394653,146.4549551,75
6272,COLOMBO,LOCATION,18840212-508-109873846 (1 of 1).txt,CALOMBA,SA,-34.38298934,138.404134,71
6273,BALLARAT,LOCATION,18750204-185-208251455 (2 of 2).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
6278,HOBART,LOCATION,18870111-74-39525622 (1 of 1).txt,MOZART,NSW,-33.81371456,149.8605201,67
6279,WARRACUL,LOCATION,18980119-806-184288131 (1 of 1).txt,WARRAGUL,VIC,-38.17078632,145.91375269999997,88
6280,SOAVIOW,LOCATION,18980119-806-184288131 (1 of 1).txt,SEAVIEW,VIC,-38.28068771,145.9351352,71
6281,FORNDALO,LOCATION,18980119-806-184288131 (1 of 1).txt,CORNDALE,QLD,-26.45316557,151.8610678,75
6285,BULLAROOK,LOCATION,18620226-13-5710682 (2 of 6).txt,TALLAROOK,VIC,-37.09850405,145.08899430000002,78
6289,MUKCHISON,LOCATION,18930211-319-198029788 (7 of 12).txt,MURCHISON,VIC,-36.61840681,145.15558430000002,89
6293,URAUNA,LOCATION,18720207-366-101093574 (2 of 3).txt,URALLA,NT,-14.49363685,132.2950382,67
6296,EUROPE,LOCATION,18710624-346-87970445 (1 of 1).txt,EUROKA,NSW,-31.07562809,152.8126709,67
6298,PEUOLA,LOCATION,18790227-346-88223876 (1 of 1).txt,PICOLA,VIC,-36.01547668,145.1093608,67
6317,LELCHAR'DT,LOCATION,18880427-7-36430478 (1 of 1).txt,LEICHARDT,VIC,-36.68913626,144.06836869999998,78
6319,AUCKLAND,LOCATION,18880427-7-36430478 (1 of 1).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
6325,HOBART,LOCATION,18770321-180-66302775 (1 of 1).txt,MOZART,NSW,-33.81371456,149.8605201,67
6327,BIGHT,LOCATION,18741203-8-18789943 (1 of 1).txt,BRIGHT,SA,-33.9642513,139.1520517,80
6328,TAREE,LOCATION,18741203-8-18789943 (1 of 1).txt,TARLEE,SA,-34.30029338,138.8369042,80
6329,CUNDLE,LOCATION,18741203-8-18789943 (1 of 1).txt,NUNDLE,NSW,-31.44418499,151.1391563,83
6331,BROWLEY,LOCATION,18900213-413-101892756 (1 of 1).txt,BROMLEY,VIC,-36.89713504,143.7602044,86
6333,GNOMERY,LOCATION,18881030-35-13701634 (3 of 5).txt,GOOMERI,QLD,-26.16783931,152.0575158,71
6334,KIAMA,LOCATION,18881030-35-13701634 (3 of 5).txt,KIOMA,QLD,-28.19692831,149.8305796,80
6335,KIAMA,LOCATION,18881030-35-13701634 (3 of 5).txt,KIOMA,QLD,-28.19692831,149.8305796,80
6342,LOOKWOOD,LOCATION,18650318-103-63170016 (10 of 23).txt,LOCKWOOD,VIC,-36.80861334,144.2150196,88
6343,RAWDEN,LOCATION,18881027-698-161888885 (7 of 8).txt,MARDEN,SA,-34.89496565,138.6390154,80
6347,TRNMBLE,LOCATION,18980202-185-215789137 (1 of 1).txt,TRIAMBLE,NSW,-32.89767748,149.3103052,71
6351,BROMPTON,LOCATION,18940303-966-200769121 (1 of 1).txt,BROOKTON,WA,-32.42961614,116.90474409999999,75
6352,BALA,LOCATION,18830202-398-106574707 (1 of 1).txt,BALGA,WA,-31.85875,115.851721,75
6357,WAIKALO,LOCATION,18720206-1190-245696151 (1 of 1).txt,WAIKOLA,QLD,-26.02883995,149.2761622,71
6359,BURROWEA,LOCATION,18910314-621-220471790 (1 of 1).txt,BURROWYE,VIC,-36.08847915,147.5489903,88
6360,TTILLSTON,LOCATION,18910314-621-220471790 (1 of 1).txt,HILLSTON,NSW,-33.62669943,145.6384434,88
6361,MOOLBONG,LOCATION,18910314-621-220471790 (1 of 1).txt,COOLTONG,SA,-34.11386069,140.6839082,75
6365,ALBURY,LOCATION,18990331-436-99727641 (1 of 1).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6366,JIMBOUR,LOCATION,18850912-42-19800414 (2 of 2).txt,NAMBOUR,QLD,-26.64260467,152.9623378,71
6374,MOBILONG,LOCATION,18960313-714-148209712 (1 of 1).txt,MOLONG,NSW,-33.09581659,148.86962759999997,67
6376,COWWMR,LOCATION,18991230-460-138613130 (2 of 2).txt,COWWARR,VIC,-38.0037589,146.6175855,83
6386,BULLI,LOCATION,18950914-52-71222902 (15 of 21).txt,BULLA,VIC,-37.63335341,144.80105930000002,80
6390,BYLONG,LOCATION,18881201-698-161888468 (8 of 8).txt,BULONG,WA,-30.74836884,121.7690848,83
6391,KYNETON,LOCATION,18651220-16-1284241 (2 of 3).txt,KEYNETON,SA,-34.6205037,139.1051959,86
6393,COLAC,LOCATION,18651220-16-1284241 (2 of 3).txt,COOLAC,NSW,-34.94483834,148.1698419,80
6394,HOLLAND,LOCATION,18980113-185-215788078 (3 of 5).txt,TOLLAND,NSW,-35.14364384,147.3630556,86
6396,LODDON,LOCATION,18550131-13-4803802 (1 of 1).txt,LOXTON,SA,-34.44128768,140.6077745,67
6398,DALESFORD,LOCATION,18790204-13-5930971 (4 of 7).txt,DALYSFORD,QLD,-25.03210932,151.8804799,89
6401,IRENTHAM,LOCATION,18790204-13-5930971 (4 of 7).txt,TRENTHAM,VIC,-37.36990278,144.3529322,88
6402,IITHGOW,LOCATION,18880730-41-46871931 (1 of 1).txt,LITHGOW,NSW,-33.48468962,150.15276799999998,86
6403,ULAWARRA,LOCATION,18880730-41-46871931 (1 of 1).txt,ILLAWARRA,VIC,-37.04628611,142.6898399,88
6412,HEYTESBURY,LOCATION,18860127-43-22096983 (2 of 5).txt,EYNESBURY,VIC,-37.78914543,144.5669919,89
6415,PENOLA,LOCATION,18790111-964-195862115 (1 of 1).txt,BENOWA,QLD,-28.01646043,153.3882932,67
6416,GLENELG,LOCATION,18790111-964-195862115 (1 of 1).txt,GLENELLA,QLD,-21.11354031,149.1411115,86
6417,TERANG,LOCATION,18980204-13-9789608 (7 of 7).txt,NERANG,QLD,-27.99231118,153.3369929,83
6419,BOMDI,LOCATION,18751103-966-197685654 (1 of 1).txt,BONDI,NSW,-33.89408836,151.2633937,80
6426,LONGLEY,LOCATION,18980115-1435-250944822 (3 of 3).txt,LONGLEA,VIC,-36.78701654,144.4178009,86
6427,EUROPE,LOCATION,18720106-366-101094205 (1 of 1).txt,EUROKA,NSW,-31.07562809,152.8126709,67
6428,DENMARK,LOCATION,18950706-42-21633694 (1 of 1).txt,RENMARK,SA,-34.18622756,140.7350189,86
6429,HOBART,LOCATION,18980108-291-87775126 (2 of 6).txt,MOZART,NSW,-33.81371456,149.8605201,67
6430,HOBART,LOCATION,18980108-291-87775126 (2 of 6).txt,MOZART,NSW,-33.81371456,149.8605201,67
6432,BARCOO,LOCATION,18720120-382-145062849 (4 of 4).txt,BAGNOO,NSW,-31.48304154,152.5268936,67
6437,BOMBALA,LOCATION,18820304-508-107990598 (1 of 1).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
6438,KIDDLE,LOCATION,18880330-436-254580354 (1 of 1).txt,KINDEE,NSW,-31.40402168,152.4529331,67
6445,MUKCHISON,LOCATION,18930211-319-198029788 (8 of 12).txt,MURCHISON,VIC,-36.61840681,145.15558430000002,89
6446,MUROHISON,LOCATION,18930211-319-198029788 (8 of 12).txt,MURCHISON,VIC,-36.61840681,145.15558430000002,89
6448,EOOKWOOD,LOCATION,18810122-281-82629016 (2 of 2).txt,GOODWOOD,QLD,-25.14774283,152.3732893,75
6450,BAIN,LOCATION,18850207-13-6066738 (6 of 14).txt,NAIN,SA,-34.45191601,138.8781821,75
6455,HLAWARRA,LOCATION,18671109-13-5782976 (2 of 2).txt,ILLAWARRA,VIC,-37.04628611,142.6898399,88
6456,ALBURY,LOCATION,18911118-56-64221071 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6457,MOMALONG,LOCATION,18911118-56-64221071 (1 of 2).txt,MEMAGONG,NSW,-34.30151434,148.1706565,75
6459,BALLARAT,LOCATION,18650309-16-1269302 (1 of 3).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
6462,DAYLESFORD,LOCATION,18650309-16-1269302 (1 of 3).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
6463,BAY,LOCATION,18811029-52-70961668 (2 of 2).txt,HAY,NSW,-34.49820018,144.8313915,67
6468,DAYLESFORD,LOCATION,18750121-232-191558637 (3 of 4).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
6470,HOBART,LOCATION,18980228-1414-252775918 (2 of 3).txt,MOZART,NSW,-33.81371456,149.8605201,67
6471,ADÉLAÏDE,LOCATION,18950223-101-33112932 (2 of 2).txt,ADELAIDE,SA,-34.92373985,138.60388390000003,75
6474,MORIALTA,LOCATION,18950223-101-33112932 (2 of 2).txt,MORIARTY,TAS,-41.22394653,146.4549551,75
6484,MOUNT BUTE,LOCATION,18910216-346-88958143 (3 of 4).txt,MOUNT LUKE,QLD,-27.38832398,152.03762369999998,80
6487,NEWTOWN,LOCATION,18880203-436-254576300 (1 of 1).txt,NEWTON,SA,-34.88145646,138.6738761,83
6493,BONALLA,LOCATION,18880622-275-77394069 (1 of 1).txt,BENALLA,VIC,-36.54834918,145.9803085,86
6494,KIAMA,LOCATION,18880622-275-77394069 (1 of 1).txt,KIOMA,QLD,-28.19692831,149.8305796,80
6499,MANSFIOLD,LOCATION,18930218-319-198032478 (4 of 10).txt,MANSFIELD,QLD,-27.54594798,153.10998,89
6501,ALBURY,LOCATION,18930218-319-198032478 (4 of 10).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6502,ALBURY,LOCATION,18930218-319-198032478 (4 of 10).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6506,BRAIDWOOD,LOCATION,18960104-502-124066566 (1 of 1).txt,BROADWOOD,WA,-30.78050962,121.44352849999999,89
6508,NEWCASTLE,LOCATION,18840112-52-71007431 (3 of 8).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
6509,EDGÉRTON,LOCATION,18840112-52-71007431 (3 of 8).txt,EDDERTON,NSW,-32.35673316,150.8159358,75
6512,WHIM CREEK,LOCATION,18980212-1086-211845147 (1 of 2).txt,CHUM CREEK,VIC,-37.58358753,145.4814055,80
6513,BYWATER,LOCATION,18920211-239-87683897 (1 of 1).txt,BAYSWATER,VIC,-37.83669411,145.2717935,86
6526,BARNEDOWN,LOCATION,18800106-346-88879858 (2 of 3).txt,BARNADOWN,VIC,-36.63139802,144.5424276,89
6528,ALBURY,LOCATION,18810129-436-254362348 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6533,ALBURY,LOCATION,18810129-436-254362348 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6534,BROKLESBY,LOCATION,18840119-621-221149851 (2 of 2).txt,BROCKLESBY,NSW,-35.81113473,146.6294555,89
6537,NUMURKEIH,LOCATION,18840119-621-221149851 (2 of 2).txt,NUMURKAH,VIC,-36.05324833,145.4574281,75
6538,BENDUCK,LOCATION,18840119-621-221149851 (2 of 2).txt,BENDOC,VIC,-37.14627567,148.8969636,83
6543,BUNNA,LOCATION,18880207-8-18959670 (1 of 1).txt,BUNYA,QLD,-27.37003567,152.9260744,80
6546,MUNGYER,LOCATION,18880207-8-18959670 (1 of 1).txt,MUNGAR,QLD,-25.60430693,152.5910331,67
6547,TRINKEY,LOCATION,18880207-8-18959670 (1 of 1).txt,BRINKLEY,SA,-35.25659248,139.2138147,86
6549,GABBETT,LOCATION,18790913-232-232145916 (1 of 1).txt,GARGETT,QLD,-21.15747645,148.7626768,71
6552,COROMBY,LOCATION,18891210-225-72863234 (1 of 1).txt,CORAMBA,NSW,-30.23424203,153.02496409999998,71
6554,CARARAUT,LOCATION,18940126-891-181824588 (1 of 2).txt,CATARACT,NSW,-34.24308908,150.80612319999997,62
6557,COLAC,LOCATION,18790208-558-150425379 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
6558,COLAC,LOCATION,18790208-558-150425379 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
6560,CANTON,LOCATION,18350214-945-200328486 (4 of 4).txt,MANTON,NSW,-34.8683477,149.006721,83
6563,HILL,LOCATION,18671116-287-91265093 (1 of 2).txt,HALL,ACT,-35.16911577,149.0723233,75
6564,NAREENA,LOCATION,18940219-185-206496517 (1 of 1).txt,NUBEENA,TAS,-43.07967157,147.7456102,71
6567,BROOKONG,LOCATION,18870114-436-254558532 (1 of 1).txt,BROOKTON,WA,-32.42961614,116.90474409999999,88
6568,GERMANTON,LOCATION,18870114-436-254558532 (1 of 1).txt,GRANTON,TAS,-42.76587796,147.2196843,86
6569,NAPLES,LOCATION,18940220-1190-241596627 (1 of 2).txt,GABLES,NSW,-33.62479852,150.90640119999998,67
6570,BULLARAT,LOCATION,18940220-1190-241596627 (1 of 2).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
6572,NORTH DEVON,LOCATION,18980204-225-73038418 (1 of 5).txt,NORTH ETON,QLD,-21.23548885,148.9746642,80
6573,KEARNY,LOCATION,18650304-319-197035153 (19 of 22).txt,KEARNS,NSW,-34.0200864,150.8093063,83
6574,KEARNY,LOCATION,18650304-319-197035153 (19 of 22).txt,KEARNS,NSW,-34.0200864,150.8093063,83
6577,BIMBLE,LOCATION,18920116-698-162182901 (4 of 6).txt,GUMBLE,NSW,-33.03130983,148.63565,67
6583,OUSBY,LOCATION,18920116-698-162182901 (4 of 6).txt,BUSBY,NSW,-33.91124163,150.87959809999998,80
6588,STFIGLITZ,LOCATION,18690306-319-196484526 (1 of 2).txt,STEIGLITZ,QLD,-27.744351799999997,153.35413369999998,89
6591,CURDIE 'S RIVER,LOCATION,18870212-43-18911972 (2 of 3).txt,CURDIES RIVER,VIC,-38.45176899,142.9544765,85
6595,NEWCASTLE,LOCATION,18960109-1297-238692405 (1 of 2).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
6597,DURHAM,LOCATION,18750130-319-197935178 (4 of 21).txt,DURAL,NSW,-33.66487088,151.0193343,80
6599,PENRITH,LOCATION,18950907-350-108686054 (1 of 2).txt,PENRICE,SA,-34.48162207,139.04368630000002,71
6604,BAROSSA,LOCATION,18790114-311-113578748 (1 of 1).txt,BAROOTA,SA,-32.93192078,138.0189992,71
6606,WOORAGEE,LOCATION,19000101-269-81678052 (1 of 1).txt,WOORREE,WA,-28.77246443,114.65405190000001,71
6609,ALBURY,LOCATION,18810929-367-117442585 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6610,ALBURY,LOCATION,18810929-367-117442585 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6613,BULLAROOK,LOCATION,18780123-70-60096240 (1 of 2).txt,TALLAROOK,VIC,-37.09850405,145.08899430000002,78
6614,EUROPE,LOCATION,18661103-460-138049990 (1 of 1).txt,EUROKA,NSW,-31.07562809,152.8126709,67
6615,BALLARAT,LOCATION,18780123-70-60096240 (1 of 2).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
6618,HEYTESBURY,LOCATION,18870309-43-18912398 (1 of 3).txt,EYNESBURY,VIC,-37.78914543,144.5669919,89
6620,GRAASDALE,LOCATION,18870309-43-18912398 (1 of 3).txt,GRASSDALE,QLD,-27.41193777,151.15521940000002,89
6621,TAIN,LOCATION,18941222-259-82229416 (1 of 1).txt,NAIN,SA,-34.45191601,138.8781821,75
6623,MANLY BEACH,LOCATION,18751019-185-200185075 (1 of 1).txt,SANDY BEACH,NSW,-30.14662556,153.1995985,82
6624,ALBURY,LOCATION,18660109-35-13124405 (3 of 9).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6626,WHITFELD,LOCATION,18910314-947-199557564 (2 of 2).txt,WHITFIELD,VIC,-36.76522769,146.4142319,88
6627,HOBART,LOCATION,18910314-947-199557564 (2 of 2).txt,MOZART,NSW,-33.81371456,149.8605201,67
6630,CRESSELL,LOCATION,18911224-8-19004702 (2 of 2).txt,RUSSELL,ACT,-35.29608853,149.14852549999998,86
6633,MADRAS,LOCATION,18650303-13-5743034 (1 of 1).txt,MARDAN,VIC,-38.47970174,146.10046369999998,67
6634,KYNETON,LOCATION,18650303-13-5743034 (1 of 1).txt,KEYNETON,SA,-34.6205037,139.1051959,86
6638,BAY,LOCATION,18931207-34-25671869 (1 of 3).txt,HAY,NSW,-34.49820018,144.8313915,67
6645,ALBURY,LOCATION,18750109-698-162492983 (1 of 8).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6646,COLAC,LOCATION,18780111-582-199012185 (2 of 3).txt,COOLAC,NSW,-34.94483834,148.1698419,80
6649,PORTLAND,LOCATION,18680314-792-169264673 (2 of 2).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
6650,BULLAROOK,LOCATION,18680314-792-169264673 (2 of 2).txt,TALLAROOK,VIC,-37.09850405,145.08899430000002,78
6651,ARRARAT,LOCATION,18680314-792-169264673 (2 of 2).txt,ARARAT,VIC,-37.30897256,142.9230965,83
6656,WOLGA,LOCATION,18940208-1086-211984588 (1 of 2).txt,TOLGA,QLD,-17.22757067,145.4843395,80
6658,AIFREDTON,LOCATION,18790426-232-232169022 (1 of 1).txt,ALFREDTON,VIC,-37.55398265,143.7965215,89
6659,NEESHAM,LOCATION,18800131-386-110470648 (1 of 1).txt,NEWNHAM,TAS,-41.40040167,147.1258851,71
6662,GOREE,LOCATION,18941215-464-115548447 (4 of 6).txt,MOREE,NSW,-29.37347974,149.761005,80
6663,GOREE,LOCATION,18941215-464-115548447 (4 of 6).txt,MOREE,NSW,-29.37347974,149.761005,80
6664,GOREE,LOCATION,18941215-464-115548447 (4 of 6).txt,MOREE,NSW,-29.37347974,149.761005,80
6668,CANA OTWAY,LOCATION,18860111-10-9116033 (1 of 1).txt,CAPE OTWAY,VIC,-38.83503627,143.5302245,80
6672,WYNDHAM,LOCATION,18980122-193-69675887 (2 of 2).txt,WINGHAM,NSW,-31.8706195,152.37027340000003,71
6675,ALBURY,LOCATION,18960111-13-8887399 (8 of 8).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
6681,MAEEDBN,LOCATION,18630110-319-197290636 (20 of 21).txt,MACEDON,VIC,-37.44498996,144.5824465,71
6685,BAY,LOCATION,18980209-736-149945506 (5 of 11).txt,HAY,NSW,-34.49820018,144.8313915,67
6687,BAY,LOCATION,18980209-736-149945506 (5 of 11).txt,HAY,NSW,-34.49820018,144.8313915,67
6688,BEAA,LOCATION,18880106-436-254574385 (1 of 1).txt,BEGA,NSW,-36.67284616,149.8499262,75
6690,LNUGLO,LOCATION,18910325-185-209713053 (1 of 1).txt,LANGLO,QLD,-26.1298734,145.7853063,83
6693,GULLEWA,LOCATION,18920115-180-69702840 (1 of 1).txt,MULLEWA,WA,-28.45819207,115.5544291,86
6698,BOSTON,LOCATION,18980129-326-199744292 (1 of 1).txt,MOYSTON,VIC,-37.32088616,142.7704775,83
6703,CRISBY,LOCATION,18680307-346-87894533 (1 of 1).txt,CRESSY,TAS,-41.70713472,147.0816721,67
6707,BLACKWOOD,LOCATION,18810322-30-2984723 (1 of 3).txt,BLACKFORD,SA,-36.85669171,140.0402435,78
6713,GRAFTON,LOCATION,18981209-35-14189333 (2 of 2).txt,GRANTON,TAS,-42.76587796,147.2196843,86
6719,LODDON,LOCATION,18630105-13-6482403 (3 of 3).txt,LOXTON,SA,-34.44128768,140.6077745,67
6721,BICHMOND,LOCATION,18860924-398-107360919 (1 of 1).txt,RICHMOND,SA,-34.94201162,138.5672635,88
6722,TERANG,LOCATION,18980204-225-73038418 (5 of 5).txt,NERANG,QLD,-27.99231118,153.3369929,83
6724,BAY,LOCATION,18980204-225-73038418 (5 of 5).txt,HAY,NSW,-34.49820018,144.8313915,67
6727,WEROMBL,LOCATION,18881006-7-33441374 (2 of 2).txt,WEROMBI,NSW,-33.98423404,150.5951071,86
6728,CAMDEN,LOCATION,18881006-7-33441374 (2 of 2).txt,CADDENS,NSW,-33.77412823,150.7380085,83
6730,LOME,LOCATION,18810427-1052-208564735 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
6731,BOREMBILN,LOCATION,18840124-8-18921812 (1 of 1).txt,BORAMBIL,NSW,-31.50554996,150.6408607,88
